segment_file,video_id,segment_index,start_sec,end_sec,speaker,party,constituency,native_city,native_county,native_province,clip_name,clip_type,extra_info,valid_times,dataset,segment_file_resolved,latitude,longitude
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/fN75aCHdD3A_Deputy Gino Kenny - Questions on Promised Legislat.wav,fN75aCHdD3A,1,30,60,gino kenny,PBP-Solidarity,Dublin Mid-West,Clondalkin,Dublin West,Leinster,fN75aCHdD3A_Deputy Gino Kenny - Questions on Promised Legislat.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/fN75aCHdD3A_Deputy Gino Kenny - Questions on Promised Legislat.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/u444nfOpONw_Deputy Jack Chambers - Other Questions - 13.03.201.wav,u444nfOpONw,1,30,60,jack chambers,Fianna Fail,Dublin West,Castleknock,Dublin West,Leinster,u444nfOpONw_Deputy Jack Chambers - Other Questions - 13.03.201.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/u444nfOpONw_Deputy Jack Chambers - Other Questions - 13.03.201.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/Yex98j2cewQ_Deputy Jack Chambers - Private Members’ Business -.wav,Yex98j2cewQ,1,30,60,jack chambers,Fianna Fail,Dublin West,Castleknock,Dublin West,Leinster,Yex98j2cewQ_Deputy Jack Chambers - Private Members‚Äô Business -.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/Yex98j2cewQ_Deputy Jack Chambers - Private Members’ Business -.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/dAgbtWquIug_Deputy Jack Chambers - Private Members’ Business -.wav,dAgbtWquIug,1,30,60,jack chambers,Fianna Fail,Dublin West,Castleknock,Dublin West,Leinster,dAgbtWquIug_Deputy Jack Chambers - Private Members‚Äô Business -.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/dAgbtWquIug_Deputy Jack Chambers - Private Members’ Business -.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/lmpMiE4SqOQ_Deputy Jim Daly - Private Members’ Business - 12.0.wav,lmpMiE4SqOQ,1,30,60,jim daly,Fine Gael,Cork South-West,Drimnagh,Cork,Munster,lmpMiE4SqOQ_Deputy Jim Daly - Private Members‚Äô Business - 12.0.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/lmpMiE4SqOQ_Deputy Jim Daly - Private Members’ Business - 12.0.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/rYaXLc_aTOk_Senator Joan Freeman - speech from 25 Jun 2019.wav,rYaXLc_aTOk,1,30,60,joan freeman,Independent,,Warickshire,England,Other,rYaXLc_aTOk_Senator Joan Freeman - speech from 25 Jun 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/rYaXLc_aTOk_Senator Joan Freeman - speech from 25 Jun 2019.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/VBtsLTcm8ls_Senator Joan Freeman - speech from 29 May 2019.wav,VBtsLTcm8ls,1,30,60,joan freeman,Independent,,Warickshire,England,Other,VBtsLTcm8ls_Senator Joan Freeman - speech from 29 May 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/VBtsLTcm8ls_Senator Joan Freeman - speech from 29 May 2019.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/8WsjgXTbkpA_Deputy Katherine Zappone - Government Business - 1.wav,8WsjgXTbkpA,1,30,60,katherine zappone,Independent,Dublin South-West,Seattle,Washington,Other,8WsjgXTbkpA_Deputy Katherine Zappone - Government Business - 1.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/8WsjgXTbkpA_Deputy Katherine Zappone - Government Business - 1.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/R4H0rtqNfso_Senator Kevin Humphreys - speech from 2 Jul 2019.wav,R4H0rtqNfso,1,30,60,kevin humphreys,Labour,Dublin Bay South,Ringsend,Dublin City Centre,Leinster,R4H0rtqNfso_Senator Kevin Humphreys - speech from 2 Jul 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/R4H0rtqNfso_Senator Kevin Humphreys - speech from 2 Jul 2019.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/kVSQFTn8XhY_Kevin Humphreys  - speech from  16 Apr 2019.wav,kVSQFTn8XhY,1,30,60,kevin humphreys,Labour,Dublin Bay South,Ringsend,Dublin City Centre,Leinster,kVSQFTn8XhY_Kevin Humphreys  - speech from  16 Apr 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/kVSQFTn8XhY_Kevin Humphreys  - speech from  16 Apr 2019.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/DmtFA-yrha8_Kevin Humphreys - speech from  18 Apr 2019.wav,DmtFA-yrha8,1,30,60,kevin humphreys,Labour,Dublin Bay South,Ringsend,Dublin City Centre,Leinster,DmtFA-yrha8_Kevin Humphreys - speech from  18 Apr 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/DmtFA-yrha8_Kevin Humphreys - speech from  18 Apr 2019.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/DgkxmGhDjB8_Senator Kevin Humphreys - speech from 16 May 2019.wav,DgkxmGhDjB8,1,30,60,kevin humphreys,Labour,Dublin Bay South,Ringsend,Dublin City Centre,Leinster,DgkxmGhDjB8_Senator Kevin Humphreys - speech from 16 May 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/DgkxmGhDjB8_Senator Kevin Humphreys - speech from 16 May 2019.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/oii_Z2JcSCI_Senator Kevin Humphreys - speech from 21 May 2019.wav,oii_Z2JcSCI,1,30,60,kevin humphreys,Labour,Dublin Bay South,Ringsend,Dublin City Centre,Leinster,oii_Z2JcSCI_Senator Kevin Humphreys - speech from 21 May 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/oii_Z2JcSCI_Senator Kevin Humphreys - speech from 21 May 2019.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/5GQMuGv-wAU_Senator Kevin Humphreys - speech from 24 Sep 2019.wav,5GQMuGv-wAU,1,30,60,kevin humphreys,Labour,Dublin Bay South,Ringsend,Dublin City Centre,Leinster,5GQMuGv-wAU_Senator Kevin Humphreys - speech from 24 Sep 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/5GQMuGv-wAU_Senator Kevin Humphreys - speech from 24 Sep 2019.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/hjcLVqRGRBY_Senator Máire Devine - speech from 14 May 2019.wav,hjcLVqRGRBY,1,30,60,maire devine,Sinn Fein,Dublin South-Central,The Liberties,Dublin City Centre,Leinster,hjcLVqRGRBY_Senator M√°ire Devine - speech from 14 May 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/hjcLVqRGRBY_Senator Máire Devine - speech from 14 May 2019.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/qKra8VXkZc8_Senator Máire Devine - speech from 24 Sep 2019.wav,qKra8VXkZc8,1,30,60,maire devine,Sinn Fein,Dublin South-Central,The Liberties,Dublin City Centre,Leinster,qKra8VXkZc8_Senator M√°ire Devine - speech from 24 Sep 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/qKra8VXkZc8_Senator Máire Devine - speech from 24 Sep 2019.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/xCjkXTdEC-M_Senator Máire Devine - speech from 26 Jun 2019.wav,xCjkXTdEC-M,1,30,60,maire devine,Sinn Fein,Dublin South-Central,The Liberties,Dublin City Centre,Leinster,xCjkXTdEC-M_Senator M√°ire Devine - speech from 26 Jun 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/xCjkXTdEC-M_Senator Máire Devine - speech from 26 Jun 2019.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/SduElsWug5M_Senator Máire Devine - speech from 16 May 2019.wav,SduElsWug5M,1,30,60,maire devine,Sinn Fein,Dublin South-Central,The Liberties,Dublin City Centre,Leinster,SduElsWug5M_Senator M√°ire Devine - speech from 16 May 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/SduElsWug5M_Senator Máire Devine - speech from 16 May 2019.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/x5nUeZdUde8_Senator Máire Devine - speech from 21 May 2019.wav,x5nUeZdUde8,1,30,60,maire devine,Sinn Fein,Dublin South-Central,The Liberties,Dublin City Centre,Leinster,x5nUeZdUde8_Senator M√°ire Devine - speech from 21 May 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/x5nUeZdUde8_Senator Máire Devine - speech from 21 May 2019.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/7bKbpbZ2T7I_Deputy Mick Barry - Private Members’ Business - 12.wav,7bKbpbZ2T7I,1,30,60,mick barry,PBP-Solidarity,Cork North-Central,Rathfarnam,Dublin South,Leinster,7bKbpbZ2T7I_Deputy Mick Barry - Private Members‚Äô Business - 12.wav,parliament,Born in Ohio,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/7bKbpbZ2T7I_Deputy Mick Barry - Private Members’ Business - 12.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/__3ICC7-lwI_Deputy Mick Barry - Order of Business - 19 Jun 201.wav,__3ICC7-lwI,1,30,60,mick barry,PBP-Solidarity,Cork North-Central,Rathfarnam,Dublin South,Leinster,__3ICC7-lwI_Deputy Mick Barry - Order of Business - 19 Jun 201.wav,parliament,Born in Ohio,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/__3ICC7-lwI_Deputy Mick Barry - Order of Business - 19 Jun 201.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/_BQdENYAFD8_Deputy Mick Barry - Government Business - 17 Sep 2.wav,_BQdENYAFD8,1,30,60,mick barry,PBP-Solidarity,Cork North-Central,Rathfarnam,Dublin South,Leinster,_BQdENYAFD8_Deputy Mick Barry - Government Business - 17 Sep 2.wav,parliament,Born in Ohio,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/_BQdENYAFD8_Deputy Mick Barry - Government Business - 17 Sep 2.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/_4FCd-dw8Rk_Deputy Mick Barry - Private Members’ Business - 14.wav,_4FCd-dw8Rk,1,30,60,mick barry,PBP-Solidarity,Cork North-Central,Rathfarnam,Dublin South,Leinster,_4FCd-dw8Rk_Deputy Mick Barry - Private Members‚Äô Business - 14.wav,parliament,Born in Ohio,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/_4FCd-dw8Rk_Deputy Mick Barry - Private Members’ Business - 14.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/3cLQTphqFog_Deputy Niamh Smyth - Priority Questions - 12 Jun 2.wav,3cLQTphqFog,1,30,60,niamh smyth,Fianna Fail,Cavan-Monaghan,Knockbridge,Cavan,Ulster,3cLQTphqFog_Deputy Niamh Smyth - Priority Questions - 12 Jun 2.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/3cLQTphqFog_Deputy Niamh Smyth - Priority Questions - 12 Jun 2.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/Yzj0Xxk4Xj4_Deputy Niamh Smyth - Topical Issues - 3 Oct 2019.wav,Yzj0Xxk4Xj4,1,30,60,niamh smyth,Fianna Fail,Cavan-Monaghan,Knockbridge,Cavan,Ulster,Yzj0Xxk4Xj4_Deputy Niamh Smyth - Topical Issues - 3 Oct 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/Yzj0Xxk4Xj4_Deputy Niamh Smyth - Topical Issues - 3 Oct 2019.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/JP8SDrr7BoA_Deputy Niamh Smyth - Order of Business - 26.03.201.wav,JP8SDrr7BoA,1,30,60,niamh smyth,Fianna Fail,Cavan-Monaghan,Knockbridge,Cavan,Ulster,JP8SDrr7BoA_Deputy Niamh Smyth - Order of Business - 26.03.201.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/JP8SDrr7BoA_Deputy Niamh Smyth - Order of Business - 26.03.201.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/eWkCabnCvGA_Deputy Niamh Smyth - Questions on Promised Legisla.wav,eWkCabnCvGA,1,30,60,niamh smyth,Fianna Fail,Cavan-Monaghan,Knockbridge,Cavan,Ulster,eWkCabnCvGA_Deputy Niamh Smyth - Questions on Promised Legisla.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/eWkCabnCvGA_Deputy Niamh Smyth - Questions on Promised Legisla.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/ft_YbuerHDs_Deputy Paschal Donohoe - Private Members’ Business.wav,ft_YbuerHDs,1,30,60,paschal donohoe,Fine Gael,Dublin Central,Blanchardstown,Dublin West,Leinster,ft_YbuerHDs_Deputy Paschal Donohoe - Private Members‚Äô Business.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/ft_YbuerHDs_Deputy Paschal Donohoe - Private Members’ Business.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/hdRjXy9MYDw_Deputy Seán Haughey - Taoiseach’s Questions - 27.0.wav,hdRjXy9MYDw,1,30,60,sean haughey,Fianna Fail,Dublin Bay North,Raheny,Dublin North,Leinster,hdRjXy9MYDw_Deputy Se√°n Haughey - Taoiseach‚Äôs Questions - 27.0.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/hdRjXy9MYDw_Deputy Seán Haughey - Taoiseach’s Questions - 27.0.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/HeRR2izh5Hc_Deputy Seán Haughey - Government Business - 18 Sep.wav,HeRR2izh5Hc,1,30,60,sean haughey,Fianna Fail,Dublin Bay North,Raheny,Dublin North,Leinster,HeRR2izh5Hc_Deputy Se√°n Haughey - Government Business - 18 Sep.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/HeRR2izh5Hc_Deputy Seán Haughey - Government Business - 18 Sep.wav,,
/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/lSxK-AVCiF0_Deputy Seán Haughey - Questions on Promised Legisl.wav,lSxK-AVCiF0,1,30,60,sean haughey,Fianna Fail,Dublin Bay North,Raheny,Dublin North,Leinster,lSxK-AVCiF0_Deputy Se√°n Haughey - Questions on Promised Legisl.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Prototype2/DailData/roi_audio_processed/lSxK-AVCiF0_Deputy Seán Haughey - Questions on Promised Legisl.wav,,
