segment_file,video_id,segment_index,start_sec,end_sec,speaker,party,constituency,native_city,native_county,native_province,clip_name,clip_type,extra_info,valid_times,dataset,segment_file_resolved
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/mWB1_3CkfoE_Deputy Jennifer Murnane O'Connor - speech from 04 .wav,mWB1_3CkfoE,1,30,60,jennifer murnane o'connor,Fianna Fail,Carlow-Kilkenny,Waterford City,Waterford,Munster,mWB1_3CkfoE_Deputy Jennifer Murnane O'Connor - speech from 04 .wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/mWB1_3CkfoE_Deputy Jennifer Murnane O'Connor - speech from 04 .wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/IpCK4V1vWMg_Deputy Jennifer Murnane O'Connor - speech from 5 M.wav,IpCK4V1vWMg,1,30,60,jennifer murnane o'connor,Fianna Fail,Carlow-Kilkenny,Waterford City,Waterford,Munster,IpCK4V1vWMg_Deputy Jennifer Murnane O'Connor - speech from 5 M.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/IpCK4V1vWMg_Deputy Jennifer Murnane O'Connor - speech from 5 M.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/khD3Hjv3Ltc_Jennifer Murnane O'Connor - speech from  17 Apr 20.wav,khD3Hjv3Ltc,1,30,60,jennifer murnane o'connor,Fianna Fail,Carlow-Kilkenny,Waterford City,Waterford,Munster,khD3Hjv3Ltc_Jennifer Murnane O'Connor - speech from  17 Apr 20.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/khD3Hjv3Ltc_Jennifer Murnane O'Connor - speech from  17 Apr 20.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/mkXVFy59IUc_Jennifer Murnane O'Connor - speech from  17 Apr 20.wav,mkXVFy59IUc,1,30,60,jennifer murnane o'connor,Fianna Fail,Carlow-Kilkenny,Waterford City,Waterford,Munster,mkXVFy59IUc_Jennifer Murnane O'Connor - speech from  17 Apr 20.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/mkXVFy59IUc_Jennifer Murnane O'Connor - speech from  17 Apr 20.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/c7j1aeU7c3U_Deputy Jennifer Murnane O'Connor – speech from 13 .wav,c7j1aeU7c3U,1,30,60,jennifer murnane o'connor,Fianna Fail,Carlow-Kilkenny,Waterford City,Waterford,Munster,c7j1aeU7c3U_Deputy Jennifer Murnane O'Connor ‚Äì speech from 13 .wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/c7j1aeU7c3U_Deputy Jennifer Murnane O'Connor – speech from 13 .wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/8iHi42AuLAQ_Deputy Jennifer Murnane O'Connor -  speech from 24.wav,8iHi42AuLAQ,1,30,60,jennifer murnane o'connor,Fianna Fail,Carlow-Kilkenny,Waterford City,Waterford,Munster,8iHi42AuLAQ_Deputy Jennifer Murnane O'Connor -  speech from 24.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/8iHi42AuLAQ_Deputy Jennifer Murnane O'Connor -  speech from 24.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/83o-urjBbfA_Deputy Jennifer Murnane O'Connor - speech from 2 M.wav,83o-urjBbfA,1,30,60,jennifer murnane o'connor,Fianna Fail,Carlow-Kilkenny,Waterford City,Waterford,Munster,83o-urjBbfA_Deputy Jennifer Murnane O'Connor - speech from 2 M.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/83o-urjBbfA_Deputy Jennifer Murnane O'Connor - speech from 2 M.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/d1DjvxF6C8c_Senator Jennifer O'Connor - speech from 13 Jun 201.wav,d1DjvxF6C8c,1,30,60,jennifer o'connor,Fianna Fail,Carlow-Kilkenny,Waterford City,Waterford,Munster,d1DjvxF6C8c_Senator Jennifer O'Connor - speech from 13 Jun 201.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/d1DjvxF6C8c_Senator Jennifer O'Connor - speech from 13 Jun 201.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/2MmQUyQEm5Q_Senator Jennifer O'Connor - speech from - 14 May 2.wav,2MmQUyQEm5Q,1,30,60,jennifer o'connor,Fianna Fail,Carlow-Kilkenny,Waterford City,Waterford,Munster,2MmQUyQEm5Q_Senator Jennifer O'Connor - speech from - 14 May 2.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/2MmQUyQEm5Q_Senator Jennifer O'Connor - speech from - 14 May 2.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/HUkQl9G3S4M_Senator Jennifer O'Connor - speech from 30 May 201.wav,HUkQl9G3S4M,1,30,60,jennifer o'connor,Fianna Fail,Carlow-Kilkenny,Waterford City,Waterford,Munster,HUkQl9G3S4M_Senator Jennifer O'Connor - speech from 30 May 201.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/HUkQl9G3S4M_Senator Jennifer O'Connor - speech from 30 May 201.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/AYZtZph4G7Y_Jerry Buttimer - speech from  10 Apr 2019.wav,AYZtZph4G7Y,1,30,60,jerry buttimer,Fine Gael,Cork South-Central,Cork City,Cork,Munster,AYZtZph4G7Y_Jerry Buttimer - speech from  10 Apr 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/AYZtZph4G7Y_Jerry Buttimer - speech from  10 Apr 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/D2DTLByphG4_Jerry Buttimer - speech from  17 Apr 2019.wav,D2DTLByphG4,1,30,60,jerry buttimer,Fine Gael,Cork South-Central,Cork City,Cork,Munster,D2DTLByphG4_Jerry Buttimer - speech from  17 Apr 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/D2DTLByphG4_Jerry Buttimer - speech from  17 Apr 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/29BAAIArCSY_Jerry Buttimer - speech from  10 Apr 2019.wav,29BAAIArCSY,1,30,60,jerry buttimer,Fine Gael,Cork South-Central,Cork City,Cork,Munster,29BAAIArCSY_Jerry Buttimer - speech from  10 Apr 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/29BAAIArCSY_Jerry Buttimer - speech from  10 Apr 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/9c6DOw_RESg_Jerry Buttimer - speech from  09 Apr 2019.wav,9c6DOw_RESg,1,30,60,jerry buttimer,Fine Gael,Cork South-Central,Cork City,Cork,Munster,9c6DOw_RESg_Jerry Buttimer - speech from  09 Apr 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/9c6DOw_RESg_Jerry Buttimer - speech from  09 Apr 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/m1CDZP9xZJU_Senator Jerry Buttimer - Order of Business - 14 Ma.wav,m1CDZP9xZJU,1,30,60,jerry buttimer,Fine Gael,Cork South-Central,Cork City,Cork,Munster,m1CDZP9xZJU_Senator Jerry Buttimer - Order of Business - 14 Ma.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/m1CDZP9xZJU_Senator Jerry Buttimer - Order of Business - 14 Ma.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/ewXHRWS9PFk_Jerry Buttimer - speech from  17 Apr 2019.wav,ewXHRWS9PFk,1,30,60,jerry buttimer,Fine Gael,Cork South-Central,Cork City,Cork,Munster,ewXHRWS9PFk_Jerry Buttimer - speech from  17 Apr 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/ewXHRWS9PFk_Jerry Buttimer - speech from  17 Apr 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/wN7bydBEM_c_Senator Jerry Buttimer - speech from 16 May 2019.wav,wN7bydBEM_c,1,30,60,jerry buttimer,Fine Gael,Cork South-Central,Cork City,Cork,Munster,wN7bydBEM_c_Senator Jerry Buttimer - speech from 16 May 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/wN7bydBEM_c_Senator Jerry Buttimer - speech from 16 May 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/BmyA97s9S4w_Senator Jerry Buttimer - Order of Business - 8 May.wav,BmyA97s9S4w,1,30,60,jerry buttimer,Fine Gael,Cork South-Central,Cork City,Cork,Munster,BmyA97s9S4w_Senator Jerry Buttimer - Order of Business - 8 May.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/BmyA97s9S4w_Senator Jerry Buttimer - Order of Business - 8 May.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/wYehXWBnq_s_Senator Jerry Buttimer - speech from 21 May 2019.wav,wYehXWBnq_s,1,30,60,jerry buttimer,Fine Gael,Cork South-Central,Cork City,Cork,Munster,wYehXWBnq_s_Senator Jerry Buttimer - speech from 21 May 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/wYehXWBnq_s_Senator Jerry Buttimer - speech from 21 May 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/CBSA9nPi3fk_Senator Jerry Buttimer - speech from 25 Sep 2019.wav,CBSA9nPi3fk,1,30,60,jerry buttimer,Fine Gael,Cork South-Central,Cork City,Cork,Munster,CBSA9nPi3fk_Senator Jerry Buttimer - speech from 25 Sep 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/CBSA9nPi3fk_Senator Jerry Buttimer - speech from 25 Sep 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/QdK4fQStg1M_Jerry Buttimer - speech from  17 Apr 2019.wav,QdK4fQStg1M,1,30,60,jerry buttimer,Fine Gael,Cork South-Central,Cork City,Cork,Munster,QdK4fQStg1M_Jerry Buttimer - speech from  17 Apr 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/QdK4fQStg1M_Jerry Buttimer - speech from  17 Apr 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/SF1KO0Utm4E_Senator Jerry Buttimer - Order of Business - 8 May.wav,SF1KO0Utm4E,1,30,60,jerry buttimer,Fine Gael,Cork South-Central,Cork City,Cork,Munster,SF1KO0Utm4E_Senator Jerry Buttimer - Order of Business - 8 May.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/SF1KO0Utm4E_Senator Jerry Buttimer - Order of Business - 8 May.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/uoB4kx0brIg_Senator Jerry Buttimer - speech from 29 May 2019.wav,uoB4kx0brIg,1,30,60,jerry buttimer,Fine Gael,Cork South-Central,Cork City,Cork,Munster,uoB4kx0brIg_Senator Jerry Buttimer - speech from 29 May 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/uoB4kx0brIg_Senator Jerry Buttimer - speech from 29 May 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/42H3nbuBmf4_Jerry Buttimer - speech from  18 Apr 2019.wav,42H3nbuBmf4,1,30,60,jerry buttimer,Fine Gael,Cork South-Central,Cork City,Cork,Munster,42H3nbuBmf4_Jerry Buttimer - speech from  18 Apr 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/42H3nbuBmf4_Jerry Buttimer - speech from  18 Apr 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/lmpMiE4SqOQ_Deputy Jim Daly - Private Members’ Business - 12.0.wav,lmpMiE4SqOQ,1,30,60,jim daly,Fine Gael,Cork South-West,Drimnagh,Cork,Munster,lmpMiE4SqOQ_Deputy Jim Daly - Private Members‚Äô Business - 12.0.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/lmpMiE4SqOQ_Deputy Jim Daly - Private Members’ Business - 12.0.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/fETEW4mE2vU_Deputy Jim O'Callaghan - Government Business - 14 .wav,fETEW4mE2vU,1,30,60,jim o'callaghan,Fianna Fail,Dublin Bay South,Dublin City,Dublin City Centre,Leinster,fETEW4mE2vU_Deputy Jim O'Callaghan - Government Business - 14 .wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/fETEW4mE2vU_Deputy Jim O'Callaghan - Government Business - 14 .wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/lQdgTRXItZg_Deputy Jim O'Callaghan - Government Business - 06..wav,lQdgTRXItZg,1,30,60,jim o'callaghan,Fianna Fail,Dublin Bay South,Dublin City,Dublin City Centre,Leinster,lQdgTRXItZg_Deputy Jim O'Callaghan - Government Business - 06..wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/lQdgTRXItZg_Deputy Jim O'Callaghan - Government Business - 06..wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/uYe-TYqMd1E_Deputy Jim O'Callaghan - Government Business - 10..wav,uYe-TYqMd1E,1,30,60,jim o'callaghan,Fianna Fail,Dublin Bay South,Dublin City,Dublin City Centre,Leinster,uYe-TYqMd1E_Deputy Jim O'Callaghan - Government Business - 10..wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/uYe-TYqMd1E_Deputy Jim O'Callaghan - Government Business - 10..wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/zM-kNAvrC_g_Deputy Jim O'Callaghan - Government Business - 19 .wav,zM-kNAvrC_g,1,30,60,jim o'callaghan,Fianna Fail,Dublin Bay South,Dublin City,Dublin City Centre,Leinster,zM-kNAvrC_g_Deputy Jim O'Callaghan - Government Business - 19 .wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/zM-kNAvrC_g_Deputy Jim O'Callaghan - Government Business - 19 .wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/u2FaQpnRlPw_Deputy Jim O'Callaghan - Private Members’ Business.wav,u2FaQpnRlPw,1,30,60,jim o'callaghan,Fianna Fail,Dublin Bay South,Dublin City,Dublin City Centre,Leinster,u2FaQpnRlPw_Deputy Jim O'Callaghan - Private Members‚Äô Business.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/u2FaQpnRlPw_Deputy Jim O'Callaghan - Private Members’ Business.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/D-8OtppmBAk_Deputy Joan Burton - Government Business - 18.04.2.wav,D-8OtppmBAk,1,30,60,joan burton,Labour,Dublin West,Stoneybatter,Dublin City Centre,Leinster,D-8OtppmBAk_Deputy Joan Burton - Government Business - 18.04.2.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/D-8OtppmBAk_Deputy Joan Burton - Government Business - 18.04.2.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/MizvpUX7rFo_Deputy Joan Burton - Priority Questions - 10.04.20.wav,MizvpUX7rFo,1,30,60,joan burton,Labour,Dublin West,Stoneybatter,Dublin City Centre,Leinster,MizvpUX7rFo_Deputy Joan Burton - Priority Questions - 10.04.20.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/MizvpUX7rFo_Deputy Joan Burton - Priority Questions - 10.04.20.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/ICr6y_SVobQ_Deputy Joan Burton - Other Questions - 17.04.2019.wav,ICr6y_SVobQ,1,30,60,joan burton,Labour,Dublin West,Stoneybatter,Dublin City Centre,Leinster,ICr6y_SVobQ_Deputy Joan Burton - Other Questions - 17.04.2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/ICr6y_SVobQ_Deputy Joan Burton - Other Questions - 17.04.2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/0x6A21LQebI_Deputy Joan Burton - Order of Business - 8 May 201.wav,0x6A21LQebI,1,30,60,joan burton,Labour,Dublin West,Stoneybatter,Dublin City Centre,Leinster,0x6A21LQebI_Deputy Joan Burton - Order of Business - 8 May 201.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/0x6A21LQebI_Deputy Joan Burton - Order of Business - 8 May 201.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/9wZBpH0x8y8_Deputy Joan Burton - Other Questions - 8 May 2019.wav,9wZBpH0x8y8,1,30,60,joan burton,Labour,Dublin West,Stoneybatter,Dublin City Centre,Leinster,9wZBpH0x8y8_Deputy Joan Burton - Other Questions - 8 May 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/9wZBpH0x8y8_Deputy Joan Burton - Other Questions - 8 May 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/IchlwI_aOFY_Deputy Joan Burton - Topical Issues - 06.03.2019.wav,IchlwI_aOFY,1,30,60,joan burton,Labour,Dublin West,Stoneybatter,Dublin City Centre,Leinster,IchlwI_aOFY_Deputy Joan Burton - Topical Issues - 06.03.2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/IchlwI_aOFY_Deputy Joan Burton - Topical Issues - 06.03.2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/EfkElAqTkmM_Deputy Joan Burton - Other Questions - 18.04.2019.wav,EfkElAqTkmM,1,30,60,joan burton,Labour,Dublin West,Stoneybatter,Dublin City Centre,Leinster,EfkElAqTkmM_Deputy Joan Burton - Other Questions - 18.04.2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/EfkElAqTkmM_Deputy Joan Burton - Other Questions - 18.04.2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/J-J-Pe2crHA_Deputy Joan Burton - Other Questions - 17.04.2019.wav,J-J-Pe2crHA,1,30,60,joan burton,Labour,Dublin West,Stoneybatter,Dublin City Centre,Leinster,J-J-Pe2crHA_Deputy Joan Burton - Other Questions - 17.04.2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/J-J-Pe2crHA_Deputy Joan Burton - Other Questions - 17.04.2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/zUEtJc_RwUo_Deputy Joan Burton - Taoiseach’s Questions - 05.03.wav,zUEtJc_RwUo,1,30,60,joan burton,Labour,Dublin West,Stoneybatter,Dublin City Centre,Leinster,zUEtJc_RwUo_Deputy Joan Burton - Taoiseach‚Äôs Questions - 05.03.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/zUEtJc_RwUo_Deputy Joan Burton - Taoiseach’s Questions - 05.03.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/q7a50YAMSe0_Deputy Joan Burton - Questions on Promised Legisla.wav,q7a50YAMSe0,1,30,60,joan burton,Labour,Dublin West,Stoneybatter,Dublin City Centre,Leinster,q7a50YAMSe0_Deputy Joan Burton - Questions on Promised Legisla.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/q7a50YAMSe0_Deputy Joan Burton - Questions on Promised Legisla.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/cJC0Wb1vD6c_Deputy Joan Burton - Taoiseach’s Questions - 17 Se.wav,cJC0Wb1vD6c,1,30,60,joan burton,Labour,Dublin West,Stoneybatter,Dublin City Centre,Leinster,cJC0Wb1vD6c_Deputy Joan Burton - Taoiseach‚Äôs Questions - 17 Se.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/cJC0Wb1vD6c_Deputy Joan Burton - Taoiseach’s Questions - 17 Se.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/L0azMtYzx1o_Deputy Joan Burton - Other Questions - 06.03.2019.wav,L0azMtYzx1o,1,30,60,joan burton,Labour,Dublin West,Stoneybatter,Dublin City Centre,Leinster,L0azMtYzx1o_Deputy Joan Burton - Other Questions - 06.03.2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/L0azMtYzx1o_Deputy Joan Burton - Other Questions - 06.03.2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/VRenIaYn0IY_Deputy Joan Burton - Taoiseach’s Questions - 16.04.wav,VRenIaYn0IY,1,30,60,joan burton,Labour,Dublin West,Stoneybatter,Dublin City Centre,Leinster,VRenIaYn0IY_Deputy Joan Burton - Taoiseach‚Äôs Questions - 16.04.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/VRenIaYn0IY_Deputy Joan Burton - Taoiseach’s Questions - 16.04.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/wgs8saCjPv0_Deputy Joan Burton - Other Questions - 8 May 2019.wav,wgs8saCjPv0,1,30,60,joan burton,Labour,Dublin West,Stoneybatter,Dublin City Centre,Leinster,wgs8saCjPv0_Deputy Joan Burton - Other Questions - 8 May 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/wgs8saCjPv0_Deputy Joan Burton - Other Questions - 8 May 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/VivXCc_diIM_Deputy Joan Burton - Other Questions - 05.03.2019.wav,VivXCc_diIM,1,30,60,joan burton,Labour,Dublin West,Stoneybatter,Dublin City Centre,Leinster,VivXCc_diIM_Deputy Joan Burton - Other Questions - 05.03.2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/VivXCc_diIM_Deputy Joan Burton - Other Questions - 05.03.2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/eIAdxXvL3vs_Deputy Joan Burton - Taoiseach’s Questions - 17.04.wav,eIAdxXvL3vs,1,30,60,joan burton,Labour,Dublin West,Stoneybatter,Dublin City Centre,Leinster,eIAdxXvL3vs_Deputy Joan Burton - Taoiseach‚Äôs Questions - 17.04.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/eIAdxXvL3vs_Deputy Joan Burton - Taoiseach’s Questions - 17.04.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/jbWhOa34tSU_Deputy Joan Burton - Priority Questions - 05.03.20.wav,jbWhOa34tSU,1,30,60,joan burton,Labour,Dublin West,Stoneybatter,Dublin City Centre,Leinster,jbWhOa34tSU_Deputy Joan Burton - Priority Questions - 05.03.20.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/jbWhOa34tSU_Deputy Joan Burton - Priority Questions - 05.03.20.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/YWSjrpGg7Z0_Deputy Joan Burton - Priority Questions - 17.04.20.wav,YWSjrpGg7Z0,1,30,60,joan burton,Labour,Dublin West,Stoneybatter,Dublin City Centre,Leinster,YWSjrpGg7Z0_Deputy Joan Burton - Priority Questions - 17.04.20.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/YWSjrpGg7Z0_Deputy Joan Burton - Priority Questions - 17.04.20.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/uE9Wq-EsxFU_Deputy Joan Burton - Topical Issues - 8 May 2019.wav,uE9Wq-EsxFU,1,30,60,joan burton,Labour,Dublin West,Stoneybatter,Dublin City Centre,Leinster,uE9Wq-EsxFU_Deputy Joan Burton - Topical Issues - 8 May 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/uE9Wq-EsxFU_Deputy Joan Burton - Topical Issues - 8 May 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/a7Eij5GgEXE_Deputy Joan Burton - Private Members’ Business - 1.wav,a7Eij5GgEXE,1,30,60,joan burton,Labour,Dublin West,Stoneybatter,Dublin City Centre,Leinster,a7Eij5GgEXE_Deputy Joan Burton - Private Members‚Äô Business - 1.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/a7Eij5GgEXE_Deputy Joan Burton - Private Members’ Business - 1.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/hKf1GnV94cA_Deputy Joan Burton - Priority Questions - 8 May 20.wav,hKf1GnV94cA,1,30,60,joan burton,Labour,Dublin West,Stoneybatter,Dublin City Centre,Leinster,hKf1GnV94cA_Deputy Joan Burton - Priority Questions - 8 May 20.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/hKf1GnV94cA_Deputy Joan Burton - Priority Questions - 8 May 20.wav
